Reporting Date,GIC Code,Premium CFs (Unlinked)(Current Service),Premium CFs (Unlinked)(Future Service),Acquisition Expense CFs (Unlinked)(Current Service),Acquisition Expense CFs (Unlinked)(Future Service),Investment Component CFs (Unlinked),Claim and Other Expense CFs (Unlinked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Unlinked)(Incurred in Future Reporting Periods),Premium CFs (Linked)(Current Service),Premium CFs (Linked)(Future Service),Acquisition Expense CFs (Linked)(Current Service),Acquisition Expense CFs (Linked)(Future Service),Investment Component CFs (Linked),Claim and Other Expense CFs (Linked)(Incurred in Current Reporting Period),Claim and Other Expense CFs (Linked)(Incurred in Future Reporting Periods),Delay (in Years)
6/30/2017,BLL_1733,0,62316.73674,0,93.60263013,0,0,-83224.31613,0,0,0,0,0,0,0,30.25
6/30/2017,BLL_1733,0,61442.17081,0,71.61192297,0,0,-83035.56242,0,0,0,0,0,0,0,30.33333333
6/30/2017,BLL_1733,0,60580.78771,0,62.44469204,0,0,-82845.91301,0,0,0,0,0,0,0,30.41666667
6/30/2017,BLL_1733,0,59732.33831,0,53.9264166,0,0,-82655.98754,0,0,0,0,0,0,0,30.5
6/30/2017,BLL_1733,0,58896.59115,0,45.52080217,0,0,-82466.83674,0,0,0,0,0,0,0,30.58333333
6/30/2017,BLL_1733,0,58073.32779,0,37.22860307,0,0,-82278.82188,0,0,0,0,0,0,0,30.66666667
6/30/2017,BLL_1733,0,57815.63421,0,481.9251772,0,0,-82054.22602,0,0,0,0,0,0,0,30.75
6/30/2017,BLL_1733,0,59534.55508,0,-4142.980089,0,0,-82410.2815,0,0,0,0,0,0,0,30.83333333
6/30/2017,BLL_1733,0,60495.0338,0,-925.4293956,0,0,-81702.49407,0,0,0,0,0,0,0,30.91666667
6/30/2017,BLL_1733,0,59633.9947,0,76.66618748,0,0,-81596.25547,0,0,0,0,0,0,0,31
6/30/2017,BLL_1733,0,58787.34843,0,72.04577955,0,0,-81455.85465,0,0,0,0,0,0,0,31.08333333
6/30/2017,BLL_1733,0,57954.18936,0,67.47439535,0,0,-81303.99255,0,0,0,0,0,0,0,31.16666667
6/30/2017,BLL_1733,0,57133.86167,0,63.62795407,0,0,-81147.51822,0,0,0,0,0,0,0,31.25
6/30/2017,BLL_1733,0,56326.01195,0,51.09896274,0,0,-80989.16846,0,0,0,0,0,0,0,31.33333333
6/30/2017,BLL_1733,0,55530.41367,0,42.51184085,0,0,-80829.47042,0,0,0,0,0,0,0,31.41666667
6/30/2017,BLL_1733,0,54746.86582,0,36.64635062,0,0,-80668.84269,0,0,0,0,0,0,0,31.5
6/30/2017,BLL_1733,0,53975.16505,0,30.83990174,0,0,-80508.21088,0,0,0,0,0,0,0,31.58333333
6/30/2017,BLL_1733,0,53215.1152,0,25.09392596,0,0,-80347.84213,0,0,0,0,0,0,0,31.66666667
6/30/2017,BLL_1733,0,51946.40639,0,-424.8792802,0,0,-79967.33419,0,0,0,0,0,0,0,31.75
6/30/2017,BLL_1733,0,53177.60384,0,-4058.756749,0,0,-79865.38149,0,0,0,0,0,0,0,31.83333333
6/30/2017,BLL_1733,0,54590.58685,0,162.8552103,0,0,-79392.46482,0,0,0,0,0,0,0,31.91666667
6/30/2017,BLL_1733,0,53811.77287,0,68.3359725,0,0,-79308.15426,0,0,0,0,0,0,0,32
6/30/2017,BLL_1733,0,53046.06002,0,64.38205078,0,0,-79195.38199,0,0,0,0,0,0,0,32.08333333
6/30/2017,BLL_1733,0,52292.51761,0,60.47738327,0,0,-79075.00029,0,0,0,0,0,0,0,32.16666667
6/30/2017,BLL_1733,0,51550.50522,0,55.59965576,0,0,-78952.26341,0,0,0,0,0,0,0,32.25
6/30/2017,BLL_1733,0,50819.75886,0,42.32453467,0,0,-78829.61119,0,0,0,0,0,0,0,32.33333333
6/30/2017,BLL_1733,0,50100.0643,0,37.33550162,0,0,-78707.2651,0,0,0,0,0,0,0,32.41666667
6/30/2017,BLL_1733,0,49391.23098,0,32.25019718,0,0,-78585.58466,0,0,0,0,0,0,0,32.5
6/30/2017,BLL_1733,0,48693.07714,0,27.22975971,0,0,-78465.34915,0,0,0,0,0,0,0,32.58333333
6/30/2017,BLL_1733,0,48005.42506,0,22.27489417,0,0,-78346.78362,0,0,0,0,0,0,0,32.66666667
6/30/2017,BLL_1733,0,47496.57616,0,-246.0197473,0,0,-75625.48164,0,0,0,0,0,0,0,32.75
6/30/2017,BLL_1733,0,49097.14615,0,-2751.555265,0,0,-75719.0242,0,0,0,0,0,0,0,32.83333333
6/30/2017,BLL_1733,0,49978.45124,0,2603.904893,0,0,-74696.2444,0,0,0,0,0,0,0,32.91666667
6/30/2017,BLL_1733,0,49253.04065,0,19.85230049,0,0,-74630.53459,0,0,0,0,0,0,0,33
6/30/2017,BLL_1733,0,48539.7283,0,17.90125998,0,0,-74537.98056,0,0,0,0,0,0,0,33.08333333
6/30/2017,BLL_1733,0,47838.11049,0,15.9550712,0,0,-74437.03367,0,0,0,0,0,0,0,33.16666667
6/30/2017,BLL_1733,0,47147.5691,0,13.20849255,0,0,-74332.76341,0,0,0,0,0,0,0,33.25
6/30/2017,BLL_1733,0,46467.81118,0,5.371658816,0,0,-74227.5404,0,0,0,0,0,0,0,33.33333333
6/30/2017,BLL_1733,0,45798.60119,0,8.694325661,0,0,-74121.87569,0,0,0,0,0,0,0,33.41666667
6/30/2017,BLL_1733,0,45139.72802,0,6.618739878,0,0,-74016.0482,0,0,0,0,0,0,0,33.5
6/30/2017,BLL_1733,0,44491.01414,0,4.530695889,0,0,-73910.85231,0,0,0,0,0,0,0,33.58333333
6/30/2017,BLL_1733,0,43852.28623,0,2.432417367,0,0,-73806.4672,0,0,0,0,0,0,0,33.66666667
6/30/2017,BLL_1733,0,43769.90524,0,14.71033787,0,0,-74097.78832,0,0,0,0,0,0,0,33.75
6/30/2017,BLL_1733,0,44575.63225,0,-1457.708894,0,0,-72646.39977,0,0,0,0,0,0,0,33.83333333
6/30/2017,BLL_1733,0,45582.97628,0,3026.786238,0,0,-71371.57196,0,0,0,0,0,0,0,33.91666667
6/30/2017,BLL_1733,0,44909.63377,0,-11.09745355,0,0,-71317.29324,0,0,0,0,0,0,0,34
6/30/2017,BLL_1733,0,44247.50831,0,-10.55943572,0,0,-71242.08551,0,0,0,0,0,0,0,34.08333333
6/30/2017,BLL_1733,0,43596.40891,0,-10.08205752,0,0,-71159.72447,0,0,0,0,0,0,0,34.16666667
6/30/2017,BLL_1733,0,42955.84186,0,-9.699502781,0,0,-71074.28288,0,0,0,0,0,0,0,34.25
6/30/2017,BLL_1733,0,42325.52758,0,-12.37702658,0,0,-70987.72891,0,0,0,0,0,0,0,34.33333333
6/30/2017,BLL_1733,0,41705.23787,0,-6.856089062,0,0,-70900.78436,0,0,0,0,0,0,0,34.41666667
6/30/2017,BLL_1733,0,41094.75678,0,-6.384995903,0,0,-70813.62432,0,0,0,0,0,0,0,34.5
6/30/2017,BLL_1733,0,40493.91177,0,-5.995921765,0,0,-70726.93042,0,0,0,0,0,0,0,34.58333333
6/30/2017,BLL_1733,0,39902.53466,0,-5.685088424,0,0,-70640.88397,0,0,0,0,0,0,0,34.66666667
6/30/2017,BLL_1733,0,39763.32755,0,272.8143554,0,0,-70706.66161,0,0,0,0,0,0,0,34.75
6/30/2017,BLL_1733,0,40106.68368,0,-197.5909666,0,0,-69449.12584,0,0,0,0,0,0,0,34.83333333
6/30/2017,BLL_1733,0,41487.24651,0,3978.072267,0,0,-69034.28958,0,0,0,0,0,0,0,34.91666667
6/30/2017,BLL_1733,0,40862.68201,0,-39.78415262,0,0,-69001.56246,0,0,0,0,0,0,0,35
6/30/2017,BLL_1733,0,40248.52027,0,-38.16558636,0,0,-68951.16209,0,0,0,0,0,0,0,35.08333333
6/30/2017,BLL_1733,0,39644.78164,0,-36.63351199,0,0,-68894.53558,0,0,0,0,0,0,0,35.16666667
6/30/2017,BLL_1733,0,39051.04092,0,-34.66833189,0,0,-68834.99422,0,0,0,0,0,0,0,35.25
6/30/2017,BLL_1733,0,38467.03888,0,-33.47223905,0,0,-68774.19211,0,0,0,0,0,0,0,35.33333333
6/30/2017,BLL_1733,0,37892.55595,0,-23.61981225,0,0,-68712.49044,0,0,0,0,0,0,0,35.41666667
6/30/2017,BLL_1733,0,37327.39323,0,-21.41795399,0,0,-68650.06439,0,0,0,0,0,0,0,35.5
6/30/2017,BLL_1733,0,36771.37971,0,-19.34589754,0,0,-68587.65787,0,0,0,0,0,0,0,35.58333333
6/30/2017,BLL_1733,0,36224.34814,0,-17.39872127,0,0,-68525.43927,0,0,0,0,0,0,0,35.66666667
6/30/2017,BLL_1733,0,36128.48052,0,390.7270766,0,0,-68795.60325,0,0,0,0,0,0,0,35.75
6/30/2017,BLL_1733,0,37173.87149,0,683.1939541,0,0,-68419.10861,0,0,0,0,0,0,0,35.83333333
6/30/2017,BLL_1733,0,38033.91664,0,4662.205477,0,0,-68243.15706,0,0,0,0,0,0,0,35.91666667
6/30/2017,BLL_1733,0,37453.10087,0,-62.63485869,0,0,-68238.09271,0,0,0,0,0,0,0,36
6/30/2017,BLL_1733,0,36882.11753,0,-59.63181574,0,0,-68218.26313,0,0,0,0,0,0,0,36.08333333
6/30/2017,BLL_1733,0,36320.95596,0,-56.75141536,0,0,-68192.90365,0,0,0,0,0,0,0,36.16666667
6/30/2017,BLL_1733,0,35769.25146,0,-53.16787716,0,0,-68164.90272,0,0,0,0,0,0,0,36.25
6/30/2017,BLL_1733,0,35226.7582,0,-48.82703677,0,0,-68135.90755,0,0,0,0,0,0,0,36.33333333
6/30/2017,BLL_1733,0,34693.25721,0,-36.06047738,0,0,-68106.01576,0,0,0,0,0,0,0,36.41666667
6/30/2017,BLL_1733,0,34168.56496,0,-32.20970067,0,0,-68075.41952,0,0,0,0,0,0,0,36.5
6/30/2017,BLL_1733,0,33652.5147,0,-28.53427455,0,0,-68044.90928,0,0,0,0,0,0,0,36.58333333
6/30/2017,BLL_1733,0,33144.94233,0,-25.02820926,0,0,-68014.66404,0,0,0,0,0,0,0,36.66666667
6/30/2017,BLL_1733,0,33105.14276,0,581.2454517,0,0,-68333.50891,0,0,0,0,0,0,0,36.75
6/30/2017,BLL_1733,0,33746.987,0,1230.101438,0,0,-67817.28776,0,0,0,0,0,0,0,36.83333333
6/30/2017,BLL_1733,0,35293.48167,0,5572.070751,0,0,-68361.81716,0,0,0,0,0,0,0,36.91666667
6/30/2017,BLL_1733,0,34747.16413,0,-84.12781062,0,0,-68373.39985,0,0,0,0,0,0,0,37
6/30/2017,BLL_1733,0,34210.25131,0,-79.94674354,0,0,-68372.83538,0,0,0,0,0,0,0,37.08333333
6/30/2017,BLL_1733,0,33682.70841,0,-75.91899801,0,0,-68368.67207,0,0,0,0,0,0,0,37.16666667
6/30/2017,BLL_1733,0,33164.16662,0,-70.78002655,0,0,-68363.68757,0,0,0,0,0,0,0,37.25
6/30/2017,BLL_1733,0,32654.38972,0,-64.08154608,0,0,-68359.05982,0,0,0,0,0,0,0,37.33333333
6/30/2017,BLL_1733,0,32153.17707,0,-48.07747758,0,0,-68354.80382,0,0,0,0,0,0,0,37.41666667
6/30/2017,BLL_1733,0,31660.3444,0,-42.74652598,0,0,-68350.97102,0,0,0,0,0,0,0,37.5
6/30/2017,BLL_1733,0,31175.73501,0,-37.63202338,0,0,-68348.22669,0,0,0,0,0,0,0,37.58333333
6/30/2017,BLL_1733,0,30699.19356,0,-32.72695741,0,0,-68346.69985,0,0,0,0,0,0,0,37.66666667
6/30/2017,BLL_1733,0,30689.88261,0,685.5447556,0,0,-68673.05501,0,0,0,0,0,0,0,37.75
6/30/2017,BLL_1733,0,31576.41617,0,1777.813874,0,0,-68788.93356,0,0,0,0,0,0,0,37.83333333
6/30/2017,BLL_1733,0,32609.24469,0,6879.870568,0,0,-68156.26911,0,0,0,0,0,0,0,37.91666667
6/30/2017,BLL_1733,0,32096.11536,0,-108.9900491,0,0,-68199.23145,0,0,0,0,0,0,0,38
6/30/2017,BLL_1733,0,31592.19296,0,-103.5705101,0,0,-68232.4837,0,0,0,0,0,0,0,38.08333333
6/30/2017,BLL_1733,0,31097.18001,0,-98.33719546,0,0,-68262.80745,0,0,0,0,0,0,0,38.16666667
6/30/2017,BLL_1733,0,30610.7099,0,-91.80470521,0,0,-68291.6811,0,0,0,0,0,0,0,38.25
6/30/2017,BLL_1733,0,30132.59226,0,-82.79492753,0,0,-68319.96555,0,0,0,0,0,0,0,38.33333333
6/30/2017,BLL_1733,0,29662.65772,0,-62.32799286,0,0,-68347.49709,0,0,0,0,0,0,0,38.41666667
6/30/2017,BLL_1733,0,29200.74357,0,-55.35396175,0,0,-68374.35059,0,0,0,0,0,0,0,38.5
6/30/2017,BLL_1733,0,28746.69585,0,-48.64404699,0,0,-68401.25583,0,0,0,0,0,0,0,38.58333333
6/30/2017,BLL_1733,0,28300.36493,0,-42.19006638,0,0,-68428.36245,0,0,0,0,0,0,0,38.66666667
6/30/2017,BLL_1733,0,27709.64785,0,289.3389626,0,0,-67913.80186,0,0,0,0,0,0,0,38.75
6/30/2017,BLL_1733,0,28732.1051,0,2389.826251,0,0,-68766.00721,0,0,0,0,0,0,0,38.83333333
6/30/2017,BLL_1733,0,29945.64932,0,7730.805309,0,0,-69478.88297,0,0,0,0,0,0,0,38.91666667
6/30/2017,BLL_1733,0,29468.28315,0,-124.4445866,0,0,-69552.50369,0,0,0,0,0,0,0,39
6/30/2017,BLL_1733,0,28999.68211,0,-118.0725675,0,0,-69617.84587,0,0,0,0,0,0,0,39.08333333
6/30/2017,BLL_1733,0,28539.48767,0,-111.9116907,0,0,-69680.54643,0,0,0,0,0,0,0,39.16666667
6/30/2017,BLL_1733,0,28087.36642,0,-105.2308858,0,0,-69741.81396,0,0,0,0,0,0,0,39.25
6/30/2017,BLL_1733,0,27643.13798,0,-93.97902713,0,0,-69802.25854,0,0,0,0,0,0,0,39.33333333
6/30/2017,BLL_1733,0,27206.63932,0,-71.10240607,0,0,-69861.50426,0,0,0,0,0,0,0,39.41666667
6/30/2017,BLL_1733,0,26777.71734,0,-63.01963676,0,0,-69919.63623,0,0,0,0,0,0,0,39.5
6/30/2017,BLL_1733,0,26356.22414,0,-55.23145905,0,0,-69977.38021,0,0,0,0,0,0,0,39.58333333
6/30/2017,BLL_1733,0,25942.01608,0,-47.72900258,0,0,-70034.86493,0,0,0,0,0,0,0,39.66666667
6/30/2017,BLL_1733,0,25714.90159,0,413.0009005,0,0,-69700.54896,0,0,0,0,0,0,0,39.75
6/30/2017,BLL_1733,0,26295.12813,0,2715.492324,0,0,-69534.40163,0,0,0,0,0,0,0,39.83333333
6/30/2017,BLL_1733,0,27101.0187,0,7474.391368,0,0,-69615.06627,0,0,0,0,0,0,0,39.91666667
6/30/2017,BLL_1733,0,26661.79722,0,-129.4107422,0,0,-69695.22949,0,0,0,0,0,0,0,40
6/30/2017,BLL_1733,0,26230.75358,0,-122.39352,0,0,-69770.26641,0,0,0,0,0,0,0,40.08333333
6/30/2017,BLL_1733,0,25807.5748,0,-115.6064739,0,0,-69844.04401,0,0,0,0,0,0,0,40.16666667
6/30/2017,BLL_1733,0,25391.97351,0,-108.0065435,0,0,-69916.99386,0,0,0,0,0,0,0,40.25
6/30/2017,BLL_1733,0,24983.78345,0,-95.4720228,0,0,-69989.26571,0,0,0,0,0,0,0,40.33333333
6/30/2017,BLL_1733,0,24582.85227,0,-72.94661754,0,0,-70060.12592,0,0,0,0,0,0,0,40.41666667
6/30/2017,BLL_1733,0,24189.03429,0,-64.32989631,0,0,-70130.05815,0,0,0,0,0,0,0,40.5
6/30/2017,BLL_1733,0,23802.187,0,-56.02530978,0,0,-70199.46075,0,0,0,0,0,0,0,40.58333333
6/30/2017,BLL_1733,0,23422.17167,0,-48.02348402,0,0,-70268.51692,0,0,0,0,0,0,0,40.66666667
6/30/2017,BLL_1733,0,23259.93406,0,564.6893772,0,0,-70146.49304,0,0,0,0,0,0,0,40.75
6/30/2017,BLL_1733,0,23564.42833,0,2207.58422,0,0,-70218.49879,0,0,0,0,0,0,0,40.83333333
6/30/2017,BLL_1733,0,21559.93625,0,1587.899631,0,0,-65762.01059,0,0,0,0,0,0,0,40.91666667
6/30/2017,BLL_1733,0,21215.30238,0,-51.71761205,0,0,-65925.28826,0,0,0,0,0,0,0,41
6/30/2017,BLL_1733,0,20876.97513,0,-49.1645138,0,0,-66082.40485,0,0,0,0,0,0,0,41.08333333
6/30/2017,BLL_1733,0,20544.8279,0,-46.70139989,0,0,-66236.92062,0,0,0,0,0,0,0,41.16666667
6/30/2017,BLL_1733,0,20218.64347,0,-42.96530291,0,0,-66389.54505,0,0,0,0,0,0,0,41.25
6/30/2017,BLL_1733,0,19898.28061,0,-35.49459741,0,0,-66540.70282,0,0,0,0,0,0,0,41.33333333
6/30/2017,BLL_1733,0,19583.61069,0,-28.76375779,0,0,-66689.807,0,0,0,0,0,0,0,41.41666667
6/30/2017,BLL_1733,0,19274.5103,0,-25.45449408,0,0,-66837.15847,0,0,0,0,0,0,0,41.5
6/30/2017,BLL_1733,0,18970.86532,0,-22.27224192,0,0,-66983.38339,0,0,0,0,0,0,0,41.58333333
6/30/2017,BLL_1733,0,18672.56431,0,-19.21279213,0,0,-67128.61588,0,0,0,0,0,0,0,41.66666667
6/30/2017,BLL_1733,0,18568.47728,0,656.4213627,0,0,-66759.46558,0,0,0,0,0,0,0,41.75
6/30/2017,BLL_1733,0,19371.52282,0,2580.231436,0,0,-67803.98506,0,0,0,0,0,0,0,41.83333333
6/30/2017,BLL_1733,0,19505.37392,0,1360.865006,0,0,-66494.05734,0,0,0,0,0,0,0,41.91666667
6/30/2017,BLL_1733,0,19190.34608,0,-54.53070729,0,0,-66703.35023,0,0,0,0,0,0,0,42
6/30/2017,BLL_1733,0,18881.19847,0,-51.72403102,0,0,-66907.24918,0,0,0,0,0,0,0,42.08333333
6/30/2017,BLL_1733,0,18577.75363,0,-49.01346697,0,0,-67107.95058,0,0,0,0,0,0,0,42.16666667
6/30/2017,BLL_1733,0,18279.83692,0,-44.89201227,0,0,-67305.90516,0,0,0,0,0,0,0,42.25
6/30/2017,BLL_1733,0,17987.32044,0,-36.35516025,0,0,-67501.44264,0,0,0,0,0,0,0,42.33333333
6/30/2017,BLL_1733,0,17700.08535,0,-29.99008822,0,0,-67693.84751,0,0,0,0,0,0,0,42.41666667
6/30/2017,BLL_1733,0,17418.01843,0,-26.42799724,0,0,-67883.43007,0,0,0,0,0,0,0,42.5
6/30/2017,BLL_1733,0,17141.01169,0,-22.99869305,0,0,-68070.88317,0,0,0,0,0,0,0,42.58333333
6/30/2017,BLL_1733,0,16868.95984,0,-19.69786393,0,0,-68256.35266,0,0,0,0,0,0,0,42.66666667
6/30/2017,BLL_1733,0,16758.68143,0,757.239393,0,0,-68521.09431,0,0,0,0,0,0,0,42.75
6/30/2017,BLL_1733,0,17510.00201,0,2868.737718,0,0,-69575.88454,0,0,0,0,0,0,0,42.83333333
6/30/2017,BLL_1733,0,18163.61907,0,1732.673655,0,0,-70117.48498,0,0,0,0,0,0,0,42.91666667
6/30/2017,BLL_1733,0,17867.59445,0,-64.29454631,0,0,-70364.5816,0,0,0,0,0,0,0,43
6/30/2017,BLL_1733,0,17577.15895,0,-60.95756143,0,0,-70606.86576,0,0,0,0,0,0,0,43.08333333
6/30/2017,BLL_1733,0,17292.12289,0,-57.73094868,0,0,-70846.39493,0,0,0,0,0,0,0,43.16666667
6/30/2017,BLL_1733,0,17012.3197,0,-52.89423952,0,0,-71083.71335,0,0,0,0,0,0,0,43.25
6/30/2017,BLL_1733,0,16737.62509,0,-43.22719874,0,0,-71319.15159,0,0,0,0,0,0,0,43.33333333
6/30/2017,BLL_1733,0,16467.92572,0,-35.422518,0,0,-71551.87478,0,0,0,0,0,0,0,43.41666667
6/30/2017,BLL_1733,0,16203.11365,0,-31.19179248,0,0,-71782.22268,0,0,0,0,0,0,0,43.5
6/30/2017,BLL_1733,0,15943.08565,0,-27.11351472,0,0,-72010.92524,0,0,0,0,0,0,0,43.58333333
6/30/2017,BLL_1733,0,15687.74117,0,-23.182902,0,0,-72238.12131,0,0,0,0,0,0,0,43.66666667
6/30/2017,BLL_1733,0,15512.27822,0,828.6695535,0,0,-70884.59533,0,0,0,0,0,0,0,43.75
6/30/2017,BLL_1733,0,16194.84405,0,3199.312109,0,0,-71934.94124,0,0,0,0,0,0,0,43.83333333
6/30/2017,BLL_1733,0,16704.42014,0,2048.383132,0,0,-72194.58171,0,0,0,0,0,0,0,43.91666667
6/30/2017,BLL_1733,0,16428.56461,0,-73.80718963,0,0,-72477.5704,0,0,0,0,0,0,0,44
6/30/2017,BLL_1733,0,16158.02468,0,-69.9643451,0,0,-72755.58588,0,0,0,0,0,0,0,44.08333333
6/30/2017,BLL_1733,0,15892.61726,0,-66.24576313,0,0,-73030.03085,0,0,0,0,0,0,0,44.16666667
6/30/2017,BLL_1733,0,15632.1822,0,-60.77731251,0,0,-73301.17002,0,0,0,0,0,0,0,44.25
6/30/2017,BLL_1733,0,15376.60093,0,-49.78018567,0,0,-73569.55784,0,0,0,0,0,0,0,44.33333333
6/30/2017,BLL_1733,0,15125.75961,0,-40.72615299,0,0,-73834.22857,0,0,0,0,0,0,0,44.41666667
6/30/2017,BLL_1733,0,14879.55538,0,-35.85331463,0,0,-74095.49242,0,0,0,0,0,0,0,44.5
6/30/2017,BLL_1733,0,14637.88912,0,-31.15246811,0,0,-74354.14795,0,0,0,0,0,0,0,44.58333333
6/30/2017,BLL_1733,0,14400.66385,0,-26.61837954,0,0,-74610.34754,0,0,0,0,0,0,0,44.66666667
6/30/2017,BLL_1733,0,14106.62561,0,410.2594858,0,0,-74865.77949,0,0,0,0,0,0,0,44.75
6/30/2017,BLL_1733,0,14641.63901,0,3324.13375,0,0,-74932.01745,0,0,0,0,0,0,0,44.83333333
6/30/2017,BLL_1733,0,15277.83678,0,2302.855884,0,0,-75817.26657,0,0,0,0,0,0,0,44.91666667
6/30/2017,BLL_1733,0,15023.03771,0,-74.50093384,0,0,-76147.35814,0,0,0,0,0,0,0,45
6/30/2017,BLL_1733,0,14773.22511,0,-70.506365,0,0,-76472.37167,0,0,0,0,0,0,0,45.08333333
6/30/2017,BLL_1733,0,14528.2274,0,-66.64122345,0,0,-76793.47339,0,0,0,0,0,0,0,45.16666667
6/30/2017,BLL_1733,0,14287.88802,0,-61.90813125,0,0,-77110.77316,0,0,0,0,0,0,0,45.25
6/30/2017,BLL_1733,0,14052.0937,0,-50.80213618,0,0,-77424.58368,0,0,0,0,0,0,0,45.33333333
6/30/2017,BLL_1733,0,13820.73907,0,-41.17904591,0,0,-77734.11737,0,0,0,0,0,0,0,45.41666667
6/30/2017,BLL_1733,0,13593.70386,0,-36.2056699,0,0,-78039.71298,0,0,0,0,0,0,0,45.5
6/30/2017,BLL_1733,0,13370.89812,0,-31.40803419,0,0,-78342.18982,0,0,0,0,0,0,0,45.58333333
6/30/2017,BLL_1733,0,13152.23434,0,-26.78079315,0,0,-78641.71063,0,0,0,0,0,0,0,45.66666667
6/30/2017,BLL_1733,0,13043.10154,0,457.893699,0,0,-79014.5978,0,0,0,0,0,0,0,45.75
6/30/2017,BLL_1733,0,13617.65178,0,3336.835096,0,0,-79950.04017,0,0,0,0,0,0,0,45.83333333
6/30/2017,BLL_1733,0,13851.01027,0,2515.76233,0,0,-80048.01315,0,0,0,0,0,0,0,45.91666667
6/30/2017,BLL_1733,0,13617.75538,0,-78.10057621,0,0,-80430.51879,0,0,0,0,0,0,0,46
6/30/2017,BLL_1733,0,13389.03282,0,-73.89670291,0,0,-80807.93223,0,0,0,0,0,0,0,46.08333333
6/30/2017,BLL_1733,0,13164.73966,0,-69.82823219,0,0,-81180.58755,0,0,0,0,0,0,0,46.16666667
6/30/2017,BLL_1733,0,12944.77403,0,-64.79901354,0,0,-81548.43449,0,0,0,0,0,0,0,46.25
6/30/2017,BLL_1733,0,12729.03778,0,-53.47317762,0,0,-81911.73784,0,0,0,0,0,0,0,46.33333333
6/30/2017,BLL_1733,0,12517.43565,0,-43.17954635,0,0,-82269.40432,0,0,0,0,0,0,0,46.41666667
6/30/2017,BLL_1733,0,12309.87492,0,-37.95517793,0,0,-82621.85765,0,0,0,0,0,0,0,46.5
6/30/2017,BLL_1733,0,12106.26556,0,-32.91473519,0,0,-82970.05878,0,0,0,0,0,0,0,46.58333333
6/30/2017,BLL_1733,0,11906.51994,0,-28.0526872,0,0,-83314.21549,0,0,0,0,0,0,0,46.66666667
6/30/2017,BLL_1733,0,11853.99382,0,498.8053605,0,0,-83766.15977,0,0,0,0,0,0,0,46.75
6/30/2017,BLL_1733,0,12372.73635,0,3403.71363,0,0,-84688.6639,0,0,0,0,0,0,0,46.83333333
6/30/2017,BLL_1733,0,12938.65829,0,2618.447555,0,0,-85638.4098,0,0,0,0,0,0,0,46.91666667
6/30/2017,BLL_1733,0,12719.42236,0,-80.96699353,0,0,-86073.18845,0,0,0,0,0,0,0,47
6/30/2017,BLL_1733,0,12504.49567,0,-76.58986793,0,0,-86502.44653,0,0,0,0,0,0,0,47.08333333
6/30/2017,BLL_1733,0,12293.77722,0,-72.3539213,0,0,-86926.31681,0,0,0,0,0,0,0,47.16666667
6/30/2017,BLL_1733,0,12087.16997,0,-67.07024226,0,0,-87344.69579,0,0,0,0,0,0,0,47.25
6/30/2017,BLL_1733,0,11884.57978,0,-55.36737506,0,0,-87757.84463,0,0,0,0,0,0,0,47.33333333
6/30/2017,BLL_1733,0,11685.91522,0,-44.72205958,0,0,-88164.52481,0,0,0,0,0,0,0,47.41666667
6/30/2017,BLL_1733,0,11491.08791,0,-39.29916241,0,0,-88565.20096,0,0,0,0,0,0,0,47.5
6/30/2017,BLL_1733,0,11300.0113,0,-34.06802184,0,0,-88960.92336,0,0,0,0,0,0,0,47.58333333
6/30/2017,BLL_1733,0,11112.60116,0,-29.02291122,0,0,-89351.92366,0,0,0,0,0,0,0,47.66666667
6/30/2017,BLL_1733,0,11054.82665,0,516.9060021,0,0,-89839.71832,0,0,0,0,0,0,0,47.75
6/30/2017,BLL_1733,0,11549.5231,0,3474.418596,0,0,-90879.8501,0,0,0,0,0,0,0,47.83333333
6/30/2017,BLL_1733,0,11309.24905,0,1250.993146,0,0,-91412.37163,0,0,0,0,0,0,0,47.91666667
6/30/2017,BLL_1733,0,11118.35655,0,-65.22285224,0,0,-91897.58174,0,0,0,0,0,0,0,48
6/30/2017,BLL_1733,0,10931.25983,0,-61.70996417,0,0,-92376.55446,0,0,0,0,0,0,0,48.08333333
6/30/2017,BLL_1733,0,10747.86729,0,-58.31109167,0,0,-92849.34772,0,0,0,0,0,0,0,48.16666667
6/30/2017,BLL_1733,0,10568.09147,0,-53.80582513,0,0,-93315.91519,0,0,0,0,0,0,0,48.25
6/30/2017,BLL_1733,0,10391.84767,0,-42.74423026,0,0,-93776.61259,0,0,0,0,0,0,0,48.33333333
6/30/2017,BLL_1733,0,10219.05359,0,-35.63082674,0,0,-94230.03928,0,0,0,0,0,0,0,48.41666667
6/30/2017,BLL_1733,0,10049.6294,0,-31.261319,0,0,-94676.7813,0,0,0,0,0,0,0,48.5
6/30/2017,BLL_1733,0,9883.497535,0,-27.04679376,0,0,-95117.90517,0,0,0,0,0,0,0,48.58333333
6/30/2017,BLL_1733,0,9720.582557,0,-22.98257707,0,0,-95553.68243,0,0,0,0,0,0,0,48.66666667
6/30/2017,BLL_1733,0,9685.587595,0,543.6770797,0,0,-96078.9681,0,0,0,0,0,0,0,48.75
6/30/2017,BLL_1733,0,10099.15634,0,3450.552176,0,0,-96798.64031,0,0,0,0,0,0,0,48.83333333
