Time,PREM_INC,DEATH_OUTGO,DISAB_OUTGO,INIT_EXP,REN_EXP,INIT_COMM_V,REN_COMM_V,PHIBEN_OUTGO,PHIBEN_OUTGO_BLL,CR_BEN_OUTGO,RETR_OUTGO,DTH_OUTGO,DREADDIS_OUTGO,TEMPDIS_OUTGO,RIDERC_OUTGO,RISK_ADJ,COVERAGE_UNITS
2053-01-23,777686.326853454,469291.263503873,21932.5737977165,0,11762.1355081157,0,0,525528.722058602,0,0.0,0.0,0,0,0,0,-383.954765208286,303414910.561186
2053-02-22,763163.514433357,467756.016099726,21892.0793691377,0,11637.711839822,0,0,525438.049179475,0,0.0,0.0,0,0,0,0,-386.357038932609,301058947.158966
2053-03-24,757729.056761006,466012.073172102,21648.9158061329,0,11574.2152548602,0,0,528104.036732797,0,0.0,0.0,0,0,0,0,-418.828853861916,298927712.66445
2053-04-23,745629.234142319,464404.780862302,18215.9207971304,0,11473.5306128984,0,0,521197.10677554,0,0.0,0.0,0,0,0,0,-449.341989640149,294623639.290969
2053-05-23,738234.736708953,465760.696981509,17953.1546268712,0,11226.3924059899,0,0,509500.643318039,0,0.0,0.0,0,0,0,0,-463.490164863201,290966527.53219
2053-06-22,731927.445645624,467709.867203292,15985.3548158482,0,10950.2247710581,0,0,492413.29339367,0,0.0,0.0,0,0,0,0,-482.715744721674,284859665.056244
2053-07-22,737566.514750766,472872.923909303,16018.8665202471,0,10838.4641469361,0,0,493009.312814295,0,0.0,0.0,0,0,0,0,-506.848461554321,283220722.841027
2053-08-21,741389.884925705,477243.285591406,15643.6962040555,0,10665.4086411184,0,0,490864.759166515,0,0.0,0.0,0,0,0,0,-527.837111973248,281742734.285415
2053-09-20,735483.512921903,473909.863395645,15600.1877148647,0,10542.3522538701,0,0,488653.526141638,0,0.0,0.0,0,0,0,0,-547.17120058377,278780364.737801
2053-10-20,726399.734042209,474316.550005062,12520.9227175413,0,10369.2471501936,0,0,466531.300429326,0,0.0,0.0,0,0,0,0,-374.440548371874,273972510.531364
2053-11-19,725233.487835544,474593.211598264,13131.604447582,0,10187.8179669096,0,0,461481.406825335,0,0.0,0.0,0,0,0,0,-373.896017189156,273178852.204669
2053-12-19,715943.838480615,471684.76542846,13133.9638726484,0,10018.213720715,0,0,458008.449429853,0,0.0,0.0,0,0,0,0,-282.980927688766,270422928.730882
